Category,Distance
Inter-population,0.9927184466019418
Inter-population,0.9265992949471212
Inter-population,0.7646848137535817
Inter-population,0.9512883204814746
Inter-population,0.9964646821749276
Inter-population,0.966963952854808
Inter-population,1.0
Inter-population,0.9753732295521246
Inter-population,0.979744861565004
Inter-population,0.9458924007103484
Inter-population,0.9815320569684356
Inter-population,0.8495125052988555
Inter-population,0.9507019612045868
Inter-population,0.9866288542594364
Inter-population,0.9788242730720608
Inter-population,0.9329949204014654
Inter-population,0.9149217401149132
Inter-population,0.9354463041207662
Inter-population,0.9466743748673628
Inter-population,0.9663038594038644
Inter-population,0.9564716177341348
Inter-population,0.974112623432079
Inter-population,0.956602304383492
Inter-population,0.9950868573433936
Inter-population,0.991719895907263
Inter-population,0.8607699173207103
Inter-population,0.9563626238116076
Inter-population,0.9781119200872288
Inter-population,0.9485441748697868
Inter-population,0.8163422658811204
Inter-population,0.956358074722681
Inter-population,0.936240334643174
Inter-population,0.9766612223845956
Inter-population,0.9867686477786156
Inter-population,0.978889152247768
Inter-population,0.9988929690998656
Inter-population,0.9375281709185974
Inter-population,0.971830349375075
Inter-population,0.997513468711148
Inter-population,0.9602370865984255
Inter-population,0.9581159298906438
Inter-population,0.9253333333333332
Inter-population,0.9073911989486712
Inter-population,0.9740890444839808
Inter-population,0.8948853894647992
Inter-population,0.9498302345356628
Inter-population,0.9834478571625688
Inter-population,0.8476452750789034
Inter-population,0.9531905332534452
Inter-population,0.9753011307767944
Inter-population,0.9154098565363376
Inter-population,0.9787790089901736
Inter-population,0.9664956396676104
Inter-population,0.9702389243542
Inter-population,0.9378851296360888
Inter-population,0.8248610546292531
Inter-population,0.988573407202216
Inter-population,0.989068686520916
Inter-population,0.9812471200586697
Inter-population,0.991508400292184
Inter-population,0.9722582125408266
Inter-population,0.4648555135516115
Inter-population,0.978266561927206
Inter-population,0.9616503570484
Inter-population,0.8792650918635171
Inter-population,0.9739613835605332
Inter-population,0.9701543690695368
Inter-population,0.9373237117106328
Inter-population,0.9748733388955394
Inter-population,0.9367473761480228
Inter-population,0.9771703214178432
Inter-population,0.9748451414746307
Inter-population,0.983375959079284
Inter-population,0.9213415436618158
Inter-population,0.9751341798664748
Inter-population,0.9632263660017348
Inter-population,0.9650959860383944
Inter-population,0.9787516638280211
Inter-population,0.9324196861289864
Inter-population,0.9759631356159246
Inter-population,0.98019220625848
Inter-population,0.9855753214737824
Inter-population,0.9472462286996512
Inter-population,0.9618456143816674
Inter-population,0.9946268598391966
Inter-population,0.9768939660297512
Inter-population,0.9426185485380728
Inter-population,0.9495325005609994
Inter-population,0.9187993680884676
Inter-population,0.9946527389168688
Inter-population,0.9470694710453308
Inter-population,0.9704710959608636
Inter-population,0.995449999549505
Inter-population,0.9876910294821118
Inter-population,0.993627339703242
Inter-population,0.9050426090856668
Inter-population,0.853668110106612
Inter-population,0.9064082137975944
Inter-population,0.9595654319247172
Inter-population,0.9196179864703542
Inter-population,0.924120961016162
Inter-population,0.9561537587297024
Inter-population,0.9881551283976574
Inter-population,0.9731815645988025
Inter-population,0.988356257660357
Inter-population,0.9607703495661768
Inter-population,0.9703645761134324
Inter-population,0.9897316992381584
Inter-population,0.962511661401987
Inter-population,0.9784190583576984
Inter-population,0.8932012320016994
Inter-population,0.9678948920203722
Inter-population,0.9702786431820466
Inter-population,0.9777270627303454
Inter-population,0.9916802438879686
Inter-population,0.9187823670582292
Inter-population,0.966284589556559
Inter-population,0.9873949347947262
Inter-population,0.9808628711298792
Inter-population,0.9657052383157329
Inter-population,1.0
Inter-population,0.9292904645314982
Inter-population,0.9927038566332408
Inter-population,0.8984902947519771
Inter-population,0.9658985114971655
Inter-population,0.894964157944435
Inter-population,0.938189543199637
Inter-population,0.8321557902200614
Inter-population,0.9604571728849186
Inter-population,0.9557331044723256
Inter-population,0.9816629106867512
Inter-population,0.9425557988504318
Inter-population,0.9627495645182904
Inter-population,0.9718626393383676
Inter-population,0.9571791772937271
Inter-population,0.9732260199959112
Inter-population,0.8937534316002872
Inter-population,0.8759594847928073
Inter-population,0.9447033860686448
Inter-population,0.9135444830693962
Inter-population,0.8954696854709504
Inter-population,0.997540033112361
Inter-population,0.903877841590811
Inter-population,0.9611569381766172
Inter-population,0.922423095882016
Inter-population,0.9670862567065622
Inter-population,0.9967709041468388
Inter-population,0.9383098022377692
Inter-population,0.9503701760108926
Inter-population,0.9525874759090246
Inter-population,0.9209162663006178
Inter-population,0.9199625476023122
Inter-population,0.9425164857123826
Inter-population,0.9469036943221628
Inter-population,0.9322349189476482
Inter-population,0.8815614874247802
Inter-population,0.896479012764994
Inter-population,0.910614127846935
Inter-population,0.9740865704772476
Inter-population,0.9729406832949068
Inter-population,0.9651768240079736
Inter-population,0.9801155777742104
Inter-population,0.9576472785808074
Inter-population,0.9206087952555292
Inter-population,0.9631114620164088
Inter-population,0.9524405683932072
Inter-population,0.97161999957511
Inter-population,0.9607773851590106
Inter-population,0.9214414921413354
Inter-population,0.9340728500332428
Inter-population,0.895997082894417
Inter-population,0.916557590227888
Inter-population,0.9208786829912412
Inter-population,0.9894425675675677
Inter-population,0.983315211482005
Inter-population,0.9993336294980008
Inter-population,0.9806194843398512
Inter-population,0.9315210285465244
Inter-population,0.9708114394370264
Inter-population,0.980743855254624
Inter-population,0.8926322029293354
Inter-population,0.9737142546482548
Inter-population,0.9622624942522628
Inter-population,0.9412892382569724
Inter-population,0.8978379757066246
Inter-population,0.9609110537070596
Inter-population,0.960950678516579
Inter-population,0.982713409714378
Inter-population,0.94965587244999
Inter-population,0.9730192719486082
Inter-population,0.9377280318832476
Inter-population,0.9994652216738016
Inter-population,0.9882987417844052
Inter-population,0.9662007214243568
Inter-population,0.99210886784587
Inter-population,0.9833298052497884
Inter-population,0.9717188195165356
Inter-population,0.9830922595777952
Inter-population,0.9409973747707238
Inter-population,0.9417667332647008
Inter-population,0.9452444243736722
Inter-population,0.9647387820633616
Inter-population,0.9161805879608028
Inter-population,0.9285052810732344
Inter-population,0.9808093450146016
Inter-population,0.8990080197750405
Inter-population,0.9431826840651492
Inter-population,0.9918558308785306
Inter-population,0.9618320318773852
Inter-population,0.9588201309539094
Inter-population,0.9426797373619196
Inter-population,0.971744586155852
Inter-population,0.975760490663852
Inter-population,0.9863910774583036
Inter-population,0.9450584149036944
Inter-population,0.9406571294196092
Inter-population,0.963227631383058
Inter-population,0.9763518694598656
Inter-population,0.9629065669057632
Inter-population,0.946566929235454
Inter-population,0.9525595231860224
Inter-population,0.97508038585209
Inter-population,0.9920229738353542
Inter-population,0.9554786444533842
Inter-population,0.9601040763226366
Inter-population,0.869709516432942
Inter-population,0.9392934469811166
Inter-population,0.9984958506224068
Inter-population,0.9048962121774412
Inter-population,0.8834732694704246
Inter-population,0.9656588102190276
Inter-population,0.8136770989187272
Inter-population,0.9480341359341664
Inter-population,0.9969121140142518
Inter-population,0.9713753232556236
Inter-population,0.8969858045637082
Inter-population,0.9739708748996676
Inter-population,0.9714229144667372
Inter-population,0.9925422386483632
Inter-population,0.916717627757698
Inter-population,0.9458688517698915
Inter-population,0.9119741100323624
Inter-population,0.9757675811549598
Inter-population,0.9788243622889046
Inter-population,0.9596311753273168
Inter-population,0.9342033781626212
Inter-population,0.9339585488191736
Inter-population,0.9702349603302696
Inter-population,0.9108086455765813
Inter-population,0.9365562168440968
Inter-population,0.972327704613396
Inter-population,0.9567332574267676
Inter-population,0.9782352169922643
Inter-population,0.9130858557970652
Inter-population,0.8617368719586829
Inter-population,0.9586706522914435
Inter-population,0.9711697916792758
Inter-population,0.9676791376260748
Inter-population,0.9778028196174022
Inter-population,0.98650410744556
Inter-population,0.94887730553328
Inter-population,0.9220552712039056
Inter-population,0.911897360538066
Inter-population,0.925794795207196
Inter-population,0.971146822498174
Inter-population,0.9682200911476052
Inter-population,0.996369331529864
Inter-population,0.9511869619142256
Inter-population,0.9853436262805008
Inter-population,0.9233214143822012
Inter-population,0.8671888448958514
Inter-population,0.9632040866233732
Inter-population,0.9083978364263732
Inter-population,0.9455193794649968
Inter-population,0.9422842687154502
Inter-population,0.999584510553432
Inter-population,0.92379412727492
Inter-population,0.9650776565955552
Inter-population,0.8989056488622698
Inter-population,0.8494588577600459
Inter-population,0.9673368457930416
Inter-population,0.9282981617163164
Inter-population,0.956103351602556
Inter-population,0.9398072344606015
Inter-population,0.9736720554272518
Inter-population,0.9973444096418358
Inter-population,1.0
Inter-population,0.9737635493089108
Inter-population,0.9500609013398296
Inter-population,0.9904369784413524
Inter-population,0.9594908512330949
Inter-population,0.9896465903434544
Inter-population,0.9937759336099586
Inter-population,0.9730836615540412
Inter-population,0.9629056672821332
Inter-population,0.9759432469625496
Inter-population,0.9249241717218852
Inter-population,0.95018423177872
Inter-population,0.952553049293166
Inter-population,0.9780318753181658
Inter-population,0.940696150156352
Inter-population,0.998465781379392
Inter-population,0.90294233807267
Inter-population,0.9884495779653488
Inter-population,0.5652892561983471
Inter-population,0.9356018283392584
Inter-population,0.9879630875493364
Inter-population,0.8916828055482858
Inter-population,0.9103391927739524
Inter-population,0.9078267779102106
Inter-population,0.9041507509371112
Inter-population,0.9464075064957094
Inter-population,0.9296992378506844
Inter-population,0.3453399369653309
Inter-population,0.975203471205936
Inter-population,0.9508208629957868
Inter-population,0.9463334574843372
Inter-population,0.9539634172075868
Inter-population,0.9520379593881702
Inter-population,0.9949922422556312
Inter-population,0.9455415518730212
Inter-population,0.8588021485710773
Inter-population,0.8407194511403672
Inter-population,0.9726021593180776
Inter-population,0.9747939081171224
Inter-population,0.95124762331246
Inter-population,0.8868174285063777
Inter-population,0.8937517886101307
Inter-population,0.9495869162030012
Inter-population,0.9860005403987204
Inter-population,0.7126116967199958
Inter-population,0.9803505045140734
Inter-population,0.9567127803871588
Inter-population,0.9538351931124044
Inter-population,0.948024205426042
Inter-population,0.8583941882023535
Inter-population,0.925915346891424
Inter-population,0.9890059686718754
Inter-population,0.9829697880003886
Inter-population,0.947338492158023
Inter-population,0.9808668533972452
Inter-population,0.9864190326181184
Inter-population,0.9890356468968332
Inter-population,0.9169658580708407
Inter-population,0.9394242546425556
Inter-population,0.9048683736025964
Inter-population,0.962873839807494
Inter-population,0.9673393905282625
Inter-population,0.927702056577052
Inter-population,0.9597775506265324
Inter-population,0.9771937692145602
Inter-population,0.9926215931335644
Inter-population,0.9995951417004048
Inter-population,0.9301666075859624
Inter-population,0.9537012789759812
Inter-population,0.991577469731532
Inter-population,0.9763694326237694
Inter-population,0.969893310785776
Inter-population,0.9810100723970562
Inter-population,0.8858321870701514
Inter-population,0.944354495474031
Inter-population,0.9998875899280576
Inter-population,0.9736271461670992
Inter-population,1.0
Inter-population,0.9807692307692308
Inter-population,0.8856606859396797
Inter-population,0.942427063935444
Inter-population,0.9714240606251974
Inter-population,0.9604842895597696
Inter-population,0.936830990289654
Inter-population,0.9394337831597313
Inter-population,0.9893469627624526
Inter-population,0.8565249218074134
Inter-population,0.911994313806788
Inter-population,0.999939028108042
Inter-population,0.9874959824389844
Inter-population,0.9445506123007864
Inter-population,0.9375504932127148
Inter-population,0.896366025018564
Inter-population,0.9964928029716764
Inter-population,0.9192291051810187
Inter-population,0.9555481657798937
